ID,itemNo,title,description,adminNotes,manufacturer,model,condition,age,weight,catid,pic,quantity,price,lowestPrice,costOfGoods,totalNumberOfPieces,quantitySold,sellingPrice,auctionStartPrice,location,barcode1,barcode2,hold,new,sold,featured,specials,offTruck,consignment,deleted,date,editDate,dateSold,dateDeleted,videoLink,inclInNewsletter,NumberOfViews,clientIP
80789,8100401,Taylor Wharton 50LD,"<p>   Taylor Wharton Liquid Nitrogen Storage Dewar, Model 50LD, LN2 cap. 50 Liters, Neck dia. 2.5&quot; Static holding time 122 days. evap. rate 0.41 liters per day. with roller base. SOLD AS IS. No Warranty.</p>  ",quote for $600 = S+H Dominic McHazlett <dominic712003@hotmail.com> 06-11-2012  quote for $600 +ship AS IS to Lance Wickham <wickhaml@gmail.com> 9/14/12 ,Taylor Wharton,50LD,Good,Current,NULL,2855,80789.jpg,1,800,0,0,1,1,0,0,Row 2 3-a,NULL,7709,0,0,1,0,0,0,0,0,4/1/2010,9/17/2012,9/17/2012,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=1074,0,0,98.110.127.30
80796,1100405,Zymark TurboVac LV,"<p>   Zymark TurboVac LV Concentrator, 50 place 15ml centrifuge tubes 17.5mm</p>  ","Emailed quote of $2,700 to Ramon Chavarria at Labstuff in California on 3-11-2013 (Mark)  ",Zymark,TurboVac LV,Excellent,Recent,NULL,2240,80796.jpg,1,2700,0,0,1,0,0,0,Row 8 11-c,NULL,8594,0,0,0,0,0,0,0,0,4/5/2010,3/11/2013,NULL,NULL,NULL,0,0,98.110.127.30
80797,1100408,Blue M Box Furnace. Model BC51842PBC,"Blue M  Box Furnace. Model BC51842PBC, Horizontal Side Swing Door, 2.0 cu ft (55.3 liters),  Temperature Range 100°C to 1200°C,  Programmable Multiple Program/ OTC, 208/240V, 60/60Hz, 5800 watts. 25 amps, Interior dim. 15 x 15 x 15"", Exterior dim. 29 x 28 x 33"" (F-BxH), 280 lbs",NULL,Blue M,BC51842PBC,Good,Current,NULL,2518,80797.jpg,1,3250,0,0,0,1,0,0,Row 3 10-a,NULL,7847,0,0,1,0,0,0,0,0,4/8/2010,5/27/2010,5/26/2010,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=848,0,0,98.110.127.30
80800,1100412,CroPharm Capsule Filler 285,"Chem Pharma Capsule loader PCL / Capsule Filler285  Unique in design and simple to operate fills 300 capsules per batch. The machine is rated 6,000 capsules per hour when used with Loading machine PCL. All parts coming in contact with product are made of stainless steel.Machine is built for one size capsules and changeover parts are available for different capsule size. Tablet and Partial filling attachment are also available. ",NULL,CroPharm,U/285,Good,Current,NULL,2275,80800.jpg,1,,0,0,0,0,0,0,Row 1 3-a,7854,7853,0,0,0,0,0,0,0,0,4/12/2010,5/12/2010,NULL,NULL,NULL,0,0,98.110.127.30
80805,1100414,Fisher Scientific,"Fisher Scientific Bath Circulator, ",NULL,Fisher Scientific,NULL,Good,Current,NULL,2345,80805.jpg,1,,0,0,0,1,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,1,4/14/2010,4/26/2010,4/18/2010,4/26/2010,NULL,0,0,69.137.3.129
80811,2100414,Buchi R-151,"Buchi Rota-evaporator Model R-151, multi condensers,  Evaporating flask, 12 liters or can be fitted with an old style 30 liter flask, 2 Receiving flasks 10 liter. Supply voltage 220, ",NULL,Buchi,R-151,Good,Recent,NULL,2490,NULL,1,1000,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,4/14/2010,6/29/2010,NULL,6/29/2010,NULL,0,0,98.110.127.30
80812,D001100417,Gilson 215 SPE System,"<p>   Gilson 215 SPE System. Multiple Probe injects 8 sampler in parallel for high-throughput injection for analysis onto HPLC or LCMS, with Gilson Minpuls 3 pump, Gilson 889 Multiple injection module, Gilson Valvemate and computer with software, with extra boxes with supplies and support material,</p>  ",s/n 250JOJO11,Gilson,215,Excellent,Current,NULL,2362,80812.jpg,1,6000,0,0,1,0,,0,Row 2 7-b,NULL,07902-07906,0,0,0,0,0,0,1,0,4/17/2010,6/22/2012,NULL,NULL,NULL,0,87,98.110.127.30
80815,1100422,Omni Omni Mixer,"Omni Mixer Homogenizer, Speed ranges of 500 to 16,000rpm sold with Aerosol-Sealed Assembly with 303 stainless steel mixing chamber; sample range; 60 to 350 mL; Blade size; 2"" dia ",NULL,Omni,Omni Mixer,Good,Current,NULL,2735,NULL,1,1400,0,0,1,0,,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,4/22/2010,8/3/2011,NULL,8/3/2011,NULL,0,0,98.110.127.30
80820,1100426,Buchi Model B295,"<p>   <u><strong>Buchi, Model B 295 </strong></u></p>  <p>   Inert Loop, an accessory used with Buchi spray dryer. Safely carry out laboratory scale spray drying of organic solvents. In the two-fluid nozzle, the solution is sprayed into fine droplets using nitrogen. The solvent-loaded gas stream is then cooled down in the heat exchanger and the solvent is condensed in the refrigeration unit. The condensate is separated in the collection flask. The cleaned gas stream is returned to the Spray Dryer.</p>  <p>   &nbsp;</p>  <p>   Evporator need repair - being sold as-is - no warranty. - for parts</p>  <p>   &nbsp;</p>  "," Cooling coil needs to be replaced at a cost of $7,000. So willing to sell unit at $3,000 as is. Serial # 0500000135,  ",Buchi,B 295,Needs Repair,Recent,NULL,2800,80820.jpg,1,3000,3000,0,1,0,0,0,Row 4 8-a,NULL,7845,0,0,0,0,0,0,0,0,4/26/2010,3/21/2014,NULL,NULL,http://youtu.be/Srxdy8ceg6s,0,0,98.110.127.30
80821,2100426,Busch Model SV 1040C Dry Rotary Vane Vacuum Pump,"Busch Model SV 1040C Dry Rotary Vane Vacuum Pump is an oil-less pump which requires no routine maintenance due to sealed-for-life ball bearings and self-lubricating, dry carbon composite vanes. The vanes are self-adjusting for constant high operating efficiency and a longer service. Max Vacuum: 120 mbar, nominal displacement 40 m3/hr (23.5 cubic_feet_per_minute  ), Motor 3 Phase 345-480/200-277 volts, 1.68 Hp. ",NULL,Busch ,SV 1040C,Like New,Current,NULL,2821,80821.jpg,1,1200,0,0,1,1,,0,Row 8 6-c,NULL,7846,0,0,1,0,0,0,0,0,4/26/2010,9/10/2011,9/10/2011,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=1102,0,0,98.110.127.30
80822,3100426,Busch  SV 1025,"Busch Model SV 1025 Dry Rotary Vane Vacuum Pump is an oil-less pump which requires no routine maintenance due to sealed-for-life ball bearings and self-lubricating, dry carbon composite vanes. The vanes are self-adjusting for constant high operating efficiency and a longer service. Max Vacuum: 26 3/8 Hg, Max capacity 17.5 ACFM, Motor 0.9 Kw  NEEDS NEW VANES ",NULL,Busch ,SV 1025,Like New,Current,NULL,2821,NULL,1,,0,0,0,0,0,0,Row 8 6-c,NULL,7722,1,0,0,0,0,0,0,0,4/26/2010,4/26/2010,NULL,NULL,NULL,0,0,69.137.3.129
80823,4100426,"Beckman Spectrophotometer UV/Vis Model 640,","Beckman Spectrophotometer UV/Vis Model 640, Wavelength range 190-1100 nm, Scan speed 120, 240, 600, 1200, 2400 nm/min has output port to disk drive and printer, with 4 place sample holder",NULL,Beckman,640,Good,Current,NULL,2881,80823.jpg,1,,0,0,0,0,0,0,NULL,NULL,7907,0,0,0,0,0,1,0,1,4/26/2010,11/9/2010,NULL,11/9/2010,NULL,0,0,98.110.127.30
80824,5100426,Quantachrome   Surface Area Analyzer Nova 2000,Quantachrome Surface Area Analyzer Nova 2000. Functional Capability:  ,NULL,Quantachrome,Nova 2000,Good,Recent,NULL,2692,80824.jpg,1,8000,0,0,1,1,0,0,Row 8 5-a,NULL,7896,0,0,1,0,0,0,0,0,4/26/2010,3/15/2012,3/15/2012,NULL,http://www.myvideouploads.com/video.aspx?type=1&VideoID=986,0,0,98.110.127.30
80825,6100426,Micromeritics TriStar 3000 Analyzer,"Micromeritics TriStar 3000 with Flow Prep Unit Model 060, Analyzer uses physical adsorption and capillary condensation principles to obtain information about the surface area and porosity of a solid material. Features: Three analysis ports, up to three samples can be run simultaneously,A 2.75-liter nitrogen dewar that allows for an extended overnight analysis,  Performs three BET surface area measurements in approximately 20 minutes, Measures surface areas as low as 0.01 m2/g, Free space (void volume in the sample tube) can be measured, calculated, or entered, Windows software, Pressure Measurement:  Range: 0 to 999 mmHg, with vacuum pump,    ",NULL,Micromeritics,TriStar 3000,Good,Current,NULL,2318,80825.jpg,1,10500,0,0,1,1,0,0,Row 1 4-a,7899,7898,0,0,1,0,0,0,0,0,4/26/2010,6/27/2011,6/27/2011,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=1056,0,0,98.110.127.30
80826,7100426,Buchi Model R-124 Rotoevaporator,"Buchi Model R-124 Rotoevaporator, with Model B-481 Bath.",NULL,Buchi,R-124,Good,Current,NULL,2490,80826.jpg,1,2200,0,0,1,1,0,0,NULL,7850,7849,0,0,1,0,0,0,0,0,4/26/2010,1/26/2011,4/27/2010,NULL,NULL,0,0,98.110.127.30
80827,8100426,Retsch Model MM 301 Mixer Mill,"Retsch Model MM 301 Mixer Mill, for dry and wet grinding of small sample quantities, Mixing and homogenizing powder and suspensions, Excellent for cell disruption. Sample volumes 2 x 20 ml,  ",NULL,Retsch ,MM 301,Good,Current,NULL,2722,80827.jpg,1,3500,0,0,0,1,0,0,Row 11 6-c,NULL,7894,0,0,1,0,0,0,0,0,4/26/2010,11/5/2010,11/5/2010,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=942,0,0,98.110.127.30
80828,9100426,"Despatch Model 934 Environmental Bench Chamber,","Despatch Model 934 Environmental Bench Chamber, designed for high performance an close temperature tolerance, Heated by a low inertial coil heater and cooled by the injection and evaporation of a liquefied gas, Use for qualification testing, burn-in, life test and temperature cycling for R & R, Temp. range: -184 to 274 C., Temp control 0.14 115 volts, 23.5 amps, HTR- 2 KWatts , Chamber size: 10""FB x 7.5""H  x 10""W - Chilling is sold separately The 900 Series Benchtop Temperature Chambers are designed for high and low temperature simulation where high performance and close temperature tolerance are required. The units are ideal for small lot qualification testing,burn-in, life test, temperature cycling or research and development. All 900 Series are bench models designed for continuous use with ease of operation and maintenance in mind.",NULL,Despatch,934,Excellent,Current,NULL,2754,80828.jpg,1,1700,0,0,1,1,0,0,Row 4 9-c,NULL,7851,0,0,1,0,0,0,0,0,4/26/2010,5/12/2011,5/12/2011,NULL,NULL,0,0,98.110.127.30
80831,10100426,Eberbach Heavy-Duty Model 6000 Shaker,"Eberbach Heavy-Duty Model 6000 Shaker, Variable speed, 115 volts, Speed Range: 60–260 rpm, Orbit:  38 mm (11/2""), Weight Capacity: 23 kg (50 lbs.), Dimensions: 62.2W x 34.3L x 25.4H cm (241/2 x 131/2 x 10""), Motor: 124W (1/6 hp), 115 volts, Shipping Weight: 39 kg (85 lbs.)",karen - no shipping and handling ,Eberbach,6000,Excellent,Current,NULL,2747,80831.jpg,1,1500,0,0,1,1,0,0,Row 11 11-b,NULL,7909,0,0,1,0,0,0,0,0,4/26/2010,3/28/2011,3/28/2011,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=821,0,0,98.110.127.30
80832,11100426,Eberbach Heavy-Duty Model 6000 Shaker,"Eberbach Heavy-Duty Model 6000 Shaker, Variable speed, 115 volts, Speed Range: 60–260 rpm, Orbit:  38 mm (11/2""), Weight Capacity: 23 kg (50 lbs.), Dimensions: 62.2W x 34.3L x 25.4H cm (241/2 x 131/2 x 10""), Motor: 124W (1/6 hp), 115 volts, Shipping Weight: 39 kg (85 lbs.)",NULL,Eberbach,6000,Excellent,Current,NULL,2747,80832.jpg,1,1500,0,0,0,1,0,0,Row 11 11-b,NULL,7910,0,0,1,0,0,0,0,0,4/26/2010,7/13/2010,7/13/2010,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=816,0,0,98.110.127.30
80839,1100427,Sargent Welch Vacuum Pump Model 1402,"Sargent Welch Vacuum Pump Model 1402, Dual Seal 160 Liters/Min., 5.8 Cu.Ft/Min., 1/2 hp., 120 volt. ",NULL,Sargent Welch,1402,Good,Current,NULL,2824,80839.jpg,1,,0,0,0,0,0,0,Row 3 13-a,NULL,7916,0,0,0,0,0,0,0,2,4/27/2010,10/11/2010,NULL,10/11/2010,NULL,0,0,98.110.127.30
80840,2100427,Sargent Welch Rugged Belt Drive,"Sargent Welch Vacuum Pump Model 1402, Dual Seal 160 Liters/Min., 5.8 Cu.Ft/Min., 1/2 hp., 120 volt. ",NULL,Sargent Welch,1402,Good,Current,NULL,2824,80840.jpg,1,,0,0,0,0,0,0,Row 3 12-a,NULL,7917,0,0,0,0,0,0,0,2,4/27/2010,10/11/2010,NULL,10/11/2010,NULL,0,0,98.110.127.30
80841,3100427,"Plas Labs, Inc Model 825-PCR (UVC) Chamber","Plas Labs, Inc Model 825-PCR (UVC) Chamber, the Chamber is a  still air enclosure, contains both fluorescent and U.V. germicidal lamps. The U.V. system is rated at 254 nm and will decontaminate all surfaces of the interior. Front viewing panel is .500 (13 mm) thick optically clear material. 110-115 Volt, 60 Hz, Shipping weight: 110 lbs. O.D. 24?W x 18?D x 28?H, I.D. 23.5?  ""W x 17""D x 21""H",NULL,"Plas Labs, Inc",825-PCR (UVC),Excellent,Current,NULL,2401,80841.jpg,1,1000,0,0,1,1,0,0,Row 8 9-c,NULL,7915,0,0,1,0,0,1,0,0,4/27/2010,3/25/2011,3/25/2011,NULL,NULL,0,0,98.110.127.30
80842,4100427,Sargent Welch Chem Star Model 1402N Vacuum Pump,Sargent Welch Chem Star Model 1402N Vacuum Pump,NULL,Sargent Welch,1402N,Excellent,Current,NULL,2824,NULL,1,,0,0,0,0,0,0,NULL,NULL,7857,0,0,0,0,0,1,0,2,4/27/2010,4/27/2010,NULL,4/27/2010,NULL,0,0,69.137.3.129
80843,5100427,Sargent Welch ChemStar Model 1402N Vacuum Pump,"Sargent Welch ChemStar Model 1402N Vacuum Pump, free air displacement,(cfm): 5.6. hp: 1/2. rpm:  . oil capacity, (qts.): 2.25, corrosion resistance and handle corrosive gases to pressures below 1 torr, ultimate pressure of 1 x 10-4 torr, shipping wt. 130 lbs. 115 volts",NULL,Sargent Welch,1402N,Excellent,Current,NULL,2824,80843.jpg,1,1400,0,0,1,1,0,0,Row 11 9-a,NULL,7857,0,0,1,0,0,0,0,0,4/27/2010,3/3/2011,7/13/2010,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=856,0,0,98.110.127.30
80844,6100427,Sargent Welch 1402N  Corrosion Resistance  vacuum Pump,"<p>   Sargent Welch ChemStar Model 1402N Vacuum Pump, free air displacement,(cfm): 5.6. hp: 1/2. rpm: . oil capacity, (qts.): 2.25, corrosion resistance and handle corrosive gases to pressures below 1 torr, ultimate pressure of 1 x 10-4 torr, shipping wt. 130 lbs. 115 volts</p>  ",Call Lee and RJ vac,Sargent Welch,1402N,Excellent,Current,NULL,3568,80844.jpg,1,1750,0,0,1,1,0,0,Row 11 9-a,NULL,7858,0,0,1,0,0,0,0,0,4/27/2010,1/16/2013,1/16/2013,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=857,0,0,98.110.127.30
80846,1100428,Dings Magnetic Group,"<p>   Dings Magnetic Group Magentic Separator with 6&quot; x 6&quot; R.E. Drum, Serial #: 51868-01, Patent #: 116521, A FMC vibrator feeds material on to a magnetic roller turned by belt motor and separates magnetic granular materials from the feed stream. the clean material is them dispensed in to 3 separate metal containers below via hand-turned dial-flaps</p>  ",NULL,Dings Magnetic Group,656R.E.Drum,Good,Current,NULL,3557,80846.jpg,1,,0,0,1,0,,0,Row 1 1-a,NULL,6539,0,0,0,0,0,0,0,0,4/28/2010,12/18/2012,NULL,NULL,NULL,0,0,98.110.127.30
80917,1110302,Scott Turbon Mixer Model LA1-SP,"<p>   Novavax Inc. Scott Turbon Mixer Model LA1-SP, 60 Hz, Baldor Industrial Motor, Power 208-230 V / 460 V, 60 Hz, 5.7-5.4 A / 2.7 A, Three Phase, 3450 rpm, Does not include mixer spindle,</p>  ",NULL,Scott Turbon,LA1-SP,Good,Current,NULL,2397,80917.jpg,1,2000,0,0,1,0,,0,Row 1 1-a,NULL,5038,0,0,0,0,0,0,0,0,5/3/2010,6/29/2012,NULL,NULL,NULL,0,0,98.110.127.30
80918,2100503,Velmex Unislide Model A6021P10-S6-TL,"Velmex Unislide Model A6021P10-S6-TL, 1"" Socket Head Screw, Hand-turned lathe with screw length 60"" coupled to W. M. Berg Motor, Daytronic Strain Gauge Indicator/Controller Model 3370, Mitsubishi Freqrol Model A200 Inverter Unit Model FR/A220/1.5K/TF, Removable Parameter Unit Model FR-PU02-E1, Power Three Phase, Input: Max AC 200 / 220-230 V, 50-60 Hz, 13 A, Output: Max AC 200-230 V, 0.2-400 Hz, 8 A, Constant Torque 2 HP, 8 A, Variable Torque 3 HP, 9.6 A, CAL 9900 Temperature Gauge, Omega Plotter Model 0585 11\13, Power 115-230 V, 0.15-3 A, Parker Compumotor Controller Model RP240, ",NULL,Velmex,A6021P10-S6-TL,Good,Current,NULL,2293,80918.jpg,1,,0,0,1,0,,0,Row 1 1-a,7355,3551,0,0,0,0,0,1,0,1,5/3/2010,9/29/2011,NULL,9/29/2011,NULL,0,0,98.110.127.30
80919,3100503,Kinetic Systems Vibraplane Model 2212-01-12,"Kinetic Systems Vibraplane Model 2212-01-12, 20 x 24"" (WL)Pneumatic Pressure 100 psi / 700 Kpa      ",NULL,Kinetic Systems,1/12/2212,Good,Current,NULL,2428,80919.jpg,1,500,0,0,0,1,0,0,Row 1 1-a,NULL,5085,0,0,1,0,0,0,0,0,5/3/2010,8/25/2010,8/25/2010,NULL,http://www.myvideouploads.com/users/1002/myvideo.aspx?VideoID=902,0,0,98.110.127.30
80920,1100504,ABI Prism DNA Analyzer Model 3700,"Manufactured by Hitachi PE Applied Biosystems, Power 250 V, 50-60 Hz, ",NULL,ABI Prism,3700,Good,Current,NULL,2219,NULL,1,3000,0,0,0,0,,0,Row 1 2-a,NULL,3090,0,0,0,0,0,1,0,1,5/4/2010,5/12/2010,NULL,5/12/2010,NULL,0,0,98.110.127.30
80921,2100504,Nalgene 30 Gal Tank,"<p>   Nalgene Tank, Cap. 30 gal, Tank Material: Polypropylene, Stainless steel inlet/outlet ports with 2&quot; fittings, Mounted on painted steel frame on wheels,</p>  ",NULL,Nalgene,Gallon Tank,Good,Current,NULL,2805,80921.jpg,1,,0,0,1,0,0,0,Row 1 2-a,NULL,5137,0,0,0,0,0,0,0,0,5/4/2010,5/10/2013,NULL,NULL,NULL,0,0,98.110.127.30
80922,3100504,Greerco Conical Mixer Model W250VB,"Greerco Conical Mixer Model W250VB, Conical Mixer Upper Diameter 1 ft (12""),   Bottom-mounted Baldor Motor Power 208/230/460 V, 5.7/5.4/2.7 A, 3450 rpm,   Explosion proof manual starter, Power 600 V AC max, ",NULL,Greerco,W250VB,Good,Current,NULL,2732,NULL,1,,0,0,0,0,,0,Row 1 4-a,NULL,1665,0,0,0,0,0,1,0,1,5/4/2010,5/12/2010,NULL,5/12/2010,NULL,0,0,98.110.127.30
80923,4100504,Highlight Industries Eliminator Strectch Weapper,"Highlight Industries,  Eliminator, Stretch Wrapping  Equipment, stretch bundles packages 24x24x24 inches and weighing up to 70 pounds",sells for 846.00,Highlight Industries,Eliminator,Good,Current,NULL,2630,80923.jpg,1,,0,0,1,0,0,0,Row 1 4-c,NULL,7930,0,0,0,0,0,0,0,0,5/4/2010,6/25/2011,NULL,NULL,NULL,0,0,72.88.201.66
80924,5100504,Gemtrac Sample Vial Storage Rack,<p>   Gemtrac Vial Storage Cabinet Sliding Rack holds 16848 vials in 0.75 inch diameter rubber slots. The unit has 18 sliding racks that slide out on the side. Ech rack has 26 rows and each row holds 36 Sample vials.</p>  ,NULL,Gemtrac,Gemtrac,Good,Current,NULL,3536,80924.jpg,1,4000,3000,0,1,0,0,0,Row 1 4-c,NULL,7933,0,0,0,0,0,0,0,0,5/4/2010,1/24/2014,NULL,NULL, http://youtu.be/6LO1lBfqDZo,0,0,98.110.127.30
80925,99110408,QVF Glass Round Bottom 100 Liter Flask Model VS100/A,"Q.V.F. Glass Round Bottom Flask Model VS100/A 100 Liter Reaction Vessel, Opening Diameter 6"", Bottom Drain,",NULL,Q.V.F.,VS100/A,Good,Current,NULL,2579,80925.jpg,1,,0,0,1,1,0,0,Row 1 4-a,NULL,7931,0,0,1,0,0,1,0,0,5/4/2010,4/8/2011,4/8/2011,NULL,NULL,0,0,98.110.127.30
80927,7100504,Lindbergh Tube Furnace Model 54279-S-S,"<p>   Lindbergh (a unit of General Signal) Tube Furnace Model 54279-S-S has an overall length of 49 inches. The heating zone length is 45 inches and is 2 inches in diameter. It is 240 volts with 60 Hertz and 13700 watts. <strong><span style=""background-color:#ffff00;"">The temperature max is 1500 C</span></strong>.</p>  ","Emailed quote of $8,000 to Partha Ganguli at Catalyst and Fuel in Princeton on 2-21-2013 (Mark)  ",Lindbergh,54279-S-S,Good,Current,NULL,2528,80927.jpg,1,8000,0,0,1,0,0,0,Row 1 5-c,NULL,7935,0,0,0,0,0,0,0,0,5/4/2010,5/3/2013,NULL,NULL,NULL,0,0,98.110.127.30
80928,8100504,Nalgene Hood,"<p>   Nalgene Hood with 34&quot; length plastic clear hood cover, 4 side ports,</p>  ",NULL,Nalgene,Hood,Good,Current,NULL,2593,80928.jpg,1,,0,0,1,0,,0,Row 2 8-c,NULL,7936,0,0,0,0,0,0,0,0,5/4/2010,4/29/2013,NULL,NULL,NULL,0,0,98.110.127.30
80929,9100504,Denley Well Wash 5000,"Power 100/120 V, 220/240 V 60Hz 50 Hz , VA(W) 200W Max, Fuse 2.5 A 1.0 A",NULL,Denley Instruments Ltd,ww015 10,Good,Current,NULL,3557,NULL,1,,0,0,1,0,,0,NULL,NULL,7937,2,0,0,0,0,0,0,0,5/4/2010,9/12/2011,NULL,NULL,NULL,0,0,98.110.127.30
80930,10100504,Advantec Supper Fraction Collector Model SF 2120,"Advantec Supper Fraction Collector Model SF 2120, 12""x10 120 vial collection slots, Fraction collection rack, Microcomputer control, Power 260 V AC, 440 Hz, 39 W max, ",NULL,Advantec,SF 2120,Good,Current,NULL,2461,NULL,1,0,0,0,0,0,,0,Row 1 5-b,NULL,1046,0,0,0,0,0,0,0,1,5/4/2010,5/12/2010,NULL,5/12/2010,NULL,0,0,98.110.127.30
80931,11100504,Artek Counter Model 880,"Artek Counter Model 880, Power 220 V, 60 Hz, 2.5 A, Remote control monitor w/ aux. camera, 115 V AC,",NULL,Artek Systems,880,Good,Current,NULL,2597,NULL,1,,0,0,0,0,,0,Row 1 5-b,NULL,7934,1,0,0,0,0,0,0,1,5/4/2010,5/12/2010,NULL,5/12/2010,NULL,0,0,98.110.127.30
80932,12100504,Boekel Scientific Incubator Model 132000,"Boekel Scientific Incubator Model 132000, Power 120 V, 0.75 A, 90 W, 60 Hz, Single phase, Inner Dimensions 11.5"" x 12"" x 10.5"" WDH,",NULL,Boekel Scientific,132000,Good,Current,NULL,2253,80932.jpg,1,300,0,0,1,1,0,0,Row 4 6-c,NULL,7940,0,0,1,0,0,1,0,0,5/4/2010,2/23/2012,2/23/2012,NULL,NULL,0,0,98.110.127.30
80936,NULL,Pharmacia LKB Model FRAC-200,"Dispenser, 175 vial slots, Power 100/120 V AC 220/240 V AC, 50-60 Hz, 15 W, Pick and Place Unit, Power 30 psi, 24 V DC",NULL,Pharmacia LKB,FRAC-200,Good,Current,NULL,2600,NULL,1,,0,0,0,0,,0,Row 1 5-b,NULL,7941,0,0,0,0,0,1,0,1,5/4/2010,5/12/2010,NULL,5/12/2010,NULL,0,0,98.110.127.30
80937,14100504,IEC Centrifuge Model CRU-5000,"<p>   IEC Centrifuge Model CRU-5000, Power 155 V AC, 60 Hz, 20 A Single phase, 3/4 HP, Test Pressure 235/140, Roter 269: 8x cartridge holders that hold 3x 303 cartridges. Dimensions; 31&quot;&nbsp;d x 25&quot; w x 46&quot; h.</p>  ","$2100. Bid-on-equipment.com. $2995 biosurplus.com. $2000 LabX, Kroslak Enterprises.",IEC,CRU-5000,Good,Current,NULL,2229,80937.jpg,1,,0,0,1,0,,0,Row 1 7-a,NULL,1116,0,0,0,0,0,0,0,0,5/4/2010,3/13/2013,NULL,NULL,NULL,0,0,98.110.127.30
80955,1100505,ATM Corp. Sonic Sifter Model P-125,"ATM Corp. Sonic Sifter Model P-125 Series A, Power 102V, 60Hz 120W, Allen Bradely Compressed Air Pressure Control - Bulletin 836, Dimensions 33.5"" x 32"" x 60"" LWH with 8x mess filters m 20, 53, 90, 150, 300, 425, 850, 1700",NULL,ATM,P-125,Good,Current,NULL,2218,80955.jpg,1,,0,0,0,0,,0,Row 1 6-a,NULL,1667,0,0,0,0,0,1,0,1,5/5/2010,5/12/2010,NULL,5/12/2010,NULL,0,0,98.110.127.30
80958,2100505,Sorvall Refrigerated Centrifuge Model RT6000B,"Sorvall (a division of DuPont) Refrigerated Centrifuge Model RT6000B. Benchtop, with 4 place bucket rotor 16.5"" x 8.5"" x 17"" WDL.  ",$3300 and $7500 on Sci-bay.com. $7130 new in 2005. $2295 on Labx.com. $1599 to $250 on Ebay.,Sorvall,RT6000B,Good,Current,NULL,2434,80958.jpg,1,,0,0,1,0,,0,Row 1 6-b,NULL,1645,0,0,0,0,0,0,0,0,5/5/2010,7/6/2011,NULL,NULL,NULL,0,0,98.110.127.30
80959,3100505,Imperial IV Laboratory Oven 3475M,"<p>   Lab-Line Instruments Imperial Model 3475M IV Laboratory Mechanical Convection Oven, maximum Temperature 250 degrees C, Low Temp Ambient +10 degrees C, Power 120 V, 50-60 Hz, 15 A, Interior Dimensions 17.5 x 19&quot; x 19&quot; WDH, 2 Racks inside the oven,</p>  ",NULL,Lab-Line,3475M,Good,Current,NULL,2758,80959.jpg,1,1550,0,0,1,1,0,0,Row 1 6-c,NULL,2951,0,0,1,0,0,0,0,0,5/5/2010,8/23/2012,8/23/2012,NULL,NULL,0,0,98.110.127.30
80960,4100505,Flammable Storage Cabinet,"Hazardous Flammable Materials Storage Cabinet, Dimensions 24.5"" x 26.5"" x 33.5"" WDH, 1 Shelf   ",NULL,Unknown,NULL,Good,Current,NULL,2864,80960.jpg,1,,0,0,1,0,,0,Row 1 6-c,NULL,7943,0,0,0,0,0,1,0,1,5/5/2010,9/28/2011,NULL,9/28/2011,NULL,0,0,98.110.127.30
80961,004100505A,Precision Scientific Economy Oven Model 45EG,"Precision Scientific Gravity Economy Oven Model 45EG, Power 115 V, 50-60 Hz, 1800 W, 15.6 A, Single phase, Temp max  210 C, 2 Shelves, Dimensions  18.5"" x 16"" x 27"" WDH,",Unit had a fire inside which melted everything.,Precision Scientific,45EG,Good,Current,NULL,2755,80961.jpg,1,900,0,0,1,0,0,0,Row 1 7-c,NULL,2941,0,0,0,0,0,0,0,1,5/5/2010,8/25/2011,NULL,8/25/2011,NULL,0,0,98.110.127.30
80964,6100505,Micromass Platform,"<p>   <b>RMIT Applied Chemistry Micromass Platform II Electrospray mass spectrometer </b>Micromass Platform Analyzer, Power 220-240 V, 50-60 Hz, 10 A, Pump Probe,</p>  ",NULL,Micromass,Platform II ,Good,Current,NULL,2626,80964.jpg,1,1000,1000,0,1,0,0,0,Row 1 7-b,NULL,5239,0,0,0,0,0,0,0,0,5/5/2010,2/3/2014,NULL,NULL,NULL,0,0,96.245.79.63
80966,7100505,Vapure Air Purification System,"Vapure Air Purification System, Power 460-480 V, 50-60 Hz, 2 Ports, input1 Output port",NULL,Vapure,NULL,Good,Current,NULL,2244,NULL,1,,0,0,0,0,0,0,Row 1 8-b,NULL,2943,0,0,0,0,0,0,0,1,5/5/2010,5/10/2010,NULL,5/10/2010,NULL,0,0,98.110.127.30
