ID,itemNo,title,description,adminNotes,manufacturer,model,condition,age,weight,catid,pic,quantity,price,lowestPrice,costOfGoods,totalNumberOfPieces,quantitySold,sellingPrice,auctionStartPrice,location,barcode1,barcode2,hold,new,sold,featured,specials,offTruck,consignment,deleted,date,editDate,dateSold,dateDeleted,videoLink,inclInNewsletter,NumberOfViews,clientIP
37008,3040302,NULL,Slide Warmer. holds up to 56 slides. Fas-heating aluminum warming plate. Coated with black Teflon/,NULL,Fisher,,Good,Recent,NULL,2413,37008.jpg,1,150,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,3/1/2004,6/1/2006,NULL,4/20/2004,NULL,NULL,NULL,NULL
37009,4040302,NULL,Slide Stainer.,NULL,Bayer,Hematek 2000,Good,Recent,NULL,2412,37009.jpg,1,1600,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,3/1/2004,4/20/2004,3/16/2004,4/20/2004,NULL,NULL,NULL,NULL
37010,5040302,NULL,"Oven, LAD series with Protocal Plus controls, Forced air, Horizontal air flow, Dim. inside: 38 W x 20""D c 26""H, Overall Dim: 54""W x 35""D x 69""H. 6 shelves, Temp. range: 30 to 343C ( 650F ), High limit control, Programable, 460/3p/13amp/60hz.",NULL,Despatch,LAD2-11-3,Excellent,Recent,NULL,2758,37010.jpg,1,3600,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,3/3/2004,4/21/2004,3/24/2004,4/21/2004,NULL,NULL,NULL,NULL
37011,6040302,NULL,"Magnetic Stirrer, Large Volume, Cool-Stir, Stirs volumes up to 50 gal (160 L). Spee range: 10 to 200 rpm (low range) and 10 to 400 rpm (high range)",NULL,Bel Art,H37028-0000,Excellent,Current,NULL,2606,37011.jpg,1,450,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,3/1/2004,4/21/2004,3/30/2004,4/21/2004,NULL,NULL,NULL,NULL
37012,7040302,NULL,"Sieve Shaker. two-way sieving action. Used with full or half height standard 8"" dia. sieves. With timer.",NULL,CDC,Meinzer,Like New,Current,NULL,2684,37012.jpg,1,750,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,3/1/2004,1/8/2005,1/8/2005,1/8/2005,NULL,NULL,NULL,NULL
37281,1040803,NULL,"Used Trade Show booth. Trailers worth of materials. 90% of booth in shipping crates. Great Deal. Original Cost $500,000 See additional pictures",NULL,unknown,misc,Good,Recent,NULL,2267,37281.jpg,1,10000,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,11/6/2004,11/6/2004,NULL,11/6/2004,NULL,NULL,NULL,NULL
37663,1032304,NULL,Hydrogenation Apparatus. Shaker Type. Bottle sises: 250 and 500 ml. with explosion proof motor and switch. Provides a compact and easily operated system for treatng chemical with hydrogen in presence of a catalyst at pressures up to 5 atm. (60 psi) and temperatures to 80 C.  Glass vessel and heater can be purchased from Parr ,NULL,Parr,3911,Good,Current,NULL,2841,37663.jpg,1,850,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,6/25/2004,8/9/2006,NULL,8/6/2004,NULL,NULL,NULL,NULL
37664,2032304,NULL,"Cell Preparation System. 12 chambers.  Employed for concentrating a small number of cells in smalll specimen volumes onto slides.Speciment Chamber Assembly consisting of four elements: a plastic sample chamber, a filter card to act as a blotter, a miscroscope slide, and a stainless steel slide clip are not includes with this instrument. ",NULL,Shandon,Cytospin 3,Excellent,Recent,NULL,2373,37664.jpg,1,1500,0,0,0,0,0,0,NULL,NULL,NULL,1,0,1,NULL,NULL,0,0,1,3/28/2004,6/22/2004,4/21/2004,11/6/2004,NULL,NULL,NULL,NULL
37665,3032304,NULL,"Incubator Shaker, Digital readout of temp. and rpm. Speed: 50 to 400 rpm, with 3/4 cm stroke. Temp: 7 above ambient to 60 C. Timer 0.1 to 99.9 hr. Platfor 18"" x 18"" Stainless steel.  Weight 115 lbs.",NULL,New Brunswick,C-24 Classic,Demonstrator,Current,NULL,2565,37665.jpg,1,1950,0,0,0,0,0,0,NULL,NULL,NULL,1,0,1,NULL,NULL,0,0,1,3/22/2004,11/5/2004,11/5/2004,11/6/2004,NULL,NULL,NULL,NULL
37757,1032404,Fisher Scientific 202,"Water Baths, Fisher isotemp, General-Purpose. Programmable microprocesser-based dual temperature control to 100 C.  2 liter cap. Reservoir 5""L x 6""W x 6""H. Accuracy 0.5 C Display resolution 0.1 C. With cover.",NULL,Fisher Scientific,202,Excellent,Current,NULL,2345,NULL,1,275,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,3/25/2004,8/8/2009,NULL,8/8/2009,NULL,0,NULL,71.172.75.123
37758,2032404,NULL,"Water Baths, Fisher isotemp, General-Purpose. Shallow Form. Programmable microprocesser-based dual temperature control to 100 C.  2 liter cap. Reservoir 5""L x 12W x 2.5""H. Accuracy 0.5 C Display resolution 0.1 C. With cover.",NULL,Fisher Scientific,202S,Excellent,Current,NULL,2345,37758.jpg,1,290,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,3/28/2004,8/26/2006,NULL,8/26/2006,NULL,NULL,NULL,NULL
37759,3032404,NULL,"Water Baths, Fisher isotemp, General-Purpose. Programmable microprocesser-based dual temperature control to 100 C.  10 liter cap. Reservoir 12""L x 11""W x 6""H. Accuracy 0.5 C Display resolution 0.1 C. With cover.",NULL,Fisher Scientific,210,Excellent,Current,NULL,2345,37759.jpg,1,380,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,1,3/28/2004,1/31/2006,1/31/2006,1/31/2006,NULL,NULL,NULL,NULL
37911,1032704,NULL,"Solid Evaporator, Used with AQUASTAR titrators for fast, easy direct moisture measurement of difficult to dissolve solid or powder samples, or samples that create side reactions with KF reagents. ",NULL,EM Science,Aquastar EV-6,Excellent,Current,NULL,2701,37911.jpg,1,2600,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,3/27/2004,9/18/2006,NULL,9/18/2006,NULL,NULL,NULL,NULL
37912,2032704,NULL,"Environmental Shaker, Orbital. Speed: 40 to 400 rpm, Orbit: 3/4"", Temp. range: ambien to 65 C.",NULL,Lab Line,3527,Like New,Current,NULL,2565,37912.jpg,1,2650,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,3/27/2004,8/6/2004,4/21/2004,8/6/2004,NULL,NULL,NULL,NULL
37913,5032704,NULL,"Circulator, Refrigerating/Heating. RE Series. LCD readout of actural and set-point temp in C or F. Closed loop system flow rates up to 20 L/min. Cap. 6 Liters, Temp range: -30 to 120 C. Cooling Cap. @ 20 C: 390 W. Bath work area: 15W x 13D x 14H cm. ",NULL,Lauda,RE-106,Like New,Current,NULL,2354,37913.jpg,1,1325,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,1,3/27/2004,3/20/2007,3/20/2007,3/20/2007,NULL,NULL,NULL,NULL
37914,6032704,NULL,"Liquid Chromatography System, Low Pressure. Consists of Model ES-1 Econo System Controller that integrates the individual components in the system. Model EP01 Econo Pump a two-channel, bi-directional variable speed peristaltic pump. Delivers flow rates from 0.1 to 40 ml/min., Model EM-1 Econo UV moniitor a high quality dual wave length detector that has two interchangeable filter (280 nm and 254 nm) A user-serviceable mercury lamp, and a 2nm pathlength flow cell, and a Model 2110 Fraction Collector ",NULL,Bio-Rad,Econo,Excellent,Current,NULL,2470,37914.jpg,1,4250,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,4/4/2004,9/25/2004,NULL,9/25/2004,NULL,NULL,NULL,NULL
37915,7032704,Bio Rad 583,"Gel Dryer, High Capacity. Produce perfectly flat, dried gels with a smooth glossy surface, and provide excellent preservation of high resolution gels.",NULL,Bio Rad,583,Demonstrator,Current,NULL,2386,37915.JPG,1,850,0,0,0,1,0,0,Row 9 8B,NULL,2072,0,0,1,0,0,0,0,0,3/27/2004,7/14/2010,7/14/2010,NULL,NULL,0,NULL,98.110.127.30
37916,9032704,Bio Rad 483,"Slab Dryer, High Capacity. Produce perfectly flat, dried gels with a smooth glossy surface, and provide excellent preservation of high resolution gels",NULL,Bio Rad,483,Good,Older,NULL,2386,37916.JPG,1,450,0,0,1,0,,0,Row 9 8-b,NULL,2071,0,0,0,0,0,0,0,0,3/27/2004,9/27/2011,NULL,NULL,NULL,0,NULL,98.110.127.30
37917,11032704,NULL,"Syringe Pump, High Pressure. (uLC gradient pump system). Flow rate range: 1.0 ul/min to 90 ml/min (for delivery at pressure below 4000 psi, 1.0 ul/min to 40 ml/min up to 7500 psi. Pressure range 10 to 7500 psi. flow rate display resolution 1.0ul/min, Pressure accuracy 2 % of full scale. Pressure repeatability 1 % of full scale within 48 hr. Pressure display resolution 1.0 psi.    (also available a Isco dual pump uLC gradient system. call for pricing.)",NULL,Isco,260D,Excellent,Recent,NULL,2823,37917.jpg,1,4500,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,3/27/2004,8/25/2005,NULL,8/25/2005,NULL,NULL,NULL,NULL
37918,12032704,NULL,"HPLC System. consisting of 2 Model 306 pumps, Model 118 UV/VIS detector, Model 811 dynamic mixer and a manometric moduel Max Press 60MPa",NULL,Gilson,118/306/,Good,Recent,NULL,2470,37918.jpg,1,2250,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,3/27/2004,6/6/2004,NULL,6/6/2004,NULL,NULL,NULL,NULL
37919,1032804,NULL,"Screener, A self-contained production screening machines that separate dry materials according to particle size. The unique gyratory-reciprocating motion of the near-horizontal screen surface, combined with a positive screen mesh cleaning system,provides exceptionally high efficiency and capacity. Additional picture shows method of screeningdrive wt 68, s/n R201079A, with 6 screens 200 and 325 mesh. Motor: 230/460 volts, 3 phase, 40/20 amps             ",NULL,Rotex,12A AASL,Like New,Current,NULL,2793,37919.jpg,1,7000,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,3/28/2004,1/19/2005,NULL,1/19/2005,NULL,NULL,NULL,NULL
37920,3032904,Brooks Instruments 5874,"Mass Flow Controller, With Remote/Local, Purge/run/stop/ and 3 stream ratio settings. See additional picture to view the back of the instrument.",NULL,Brooks Instruments,5874,Excellent,Recent,NULL,2512,37920.jpg,1,650,0,0,1,0,0,0,Row 14 7-c,NULL,3925,0,0,0,0,0,0,0,1,3/28/2004,6/1/2011,NULL,6/1/2011,NULL,0,NULL,98.110.127.30
37968,1033004,NULL,"Vacuum Pump System, Ultra High Vacuum. Maximum vacuum of 3.7 x 10 to -10 Torr (mmHg). System includes a turbomolecular pump CFV-100, a rotary vane pump 2004A, and a upascal controller.  All mounted on a compact frame. ",NULL,Acatel,NULL,Good,Recent,NULL,2824,37968.jpg,1,3800,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,6/20/2004,5/31/2005,5/31/2005,5/31/2005,NULL,NULL,NULL,NULL
38173,1030204,NULL,"Sieving Riffler, Accurately and reproducibly divides up to 2.5 liters of powdered of particulate material into 8 representative samples. Interchangeable sieves can be used to exclude agglomerates or particles about a desired size",NULL,Quantachome,Riffler,Like New,Recent,NULL,2678,38173.jpg,1,1250,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,4/2/2004,5/2/2005,5/2/2005,5/2/2005,NULL,NULL,NULL,NULL
38206,2030204,Harvard NaviCite BS3 66-0048,"Vertical Ussing/Diffusion System, 6 Vertocal Chamber System with gas manifold and heating block. ",NULL,Harvard NaviCite,BS3 66-0048,Excellent,Current,NULL,2370,38206.jpg,1,1250,0,0,0,1,0,0,Row 17 1C,NULL,1431,0,0,1,0,0,0,0,0,4/2/2004,12/17/2007,12/17/2007,NULL,NULL,0,NULL,NULL
38238,1030304,NULL,Thermal gravimeteric Analyzer (TGA). ,NULL,DuPont,951,Excellent,Recent,NULL,2294,38238.jpg,1,1250,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,4/3/2004,10/7/2004,10/7/2004,10/7/2004,NULL,NULL,NULL,NULL
38239,2030304,NULL,Differential Scaning Calorimeter. (DSC),NULL,DuPont,910,Excellent,Recent,NULL,2294,38239.jpg,1,1250,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,4/3/2004,8/25/2004,NULL,8/25/2004,NULL,NULL,NULL,NULL
38240,3030304,NULL,"Bath, Heated Circulating, 6 liter chamber. Temp. range: 5 above ambient to 200 C. Time/Temperature programmable, remote probe compatible, 2 line alphanumeric dissplay, 5 speed duplex pump, readout in C or F or user defined U to 001. Stability 0.01 C",NULL,VWR Scientific,1137,New,Current,NULL,2345,38240.jpg,1,1500,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,1,4/3/2004,3/20/2006,3/20/2006,3/20/2006,NULL,NULL,NULL,NULL
38241,4030304,NULL,"Immersion Circulator, Clamp onto any bath and set up a highly accurate, constant temp. circulating system. Has a 1000W heater. Immersion depth is 3 to 7"". Microprocessor controlled, LCD temperature Set/Readout, Readout in C or F, Temp. range: 5 above ambient to 150 C.  Stability: 0.05 C.",NULL,VWR Scientific,1122,Excellent,Current,NULL,2349,38241.jpg,1,475,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,1,4/3/2004,12/12/2006,12/12/2006,12/12/2006,NULL,NULL,NULL,NULL
38242,1030404,Lauda RM6-S,"Refrigerated Circulaing Baths, Digital. Temp range: -20 to 150 C, uniformity at -10 is 0.02. Cooling cap: 438W @ 20 C. flow rate: 13 L/min. LED display. Bath cap. 6 liters. Controlled by a microprocessor prorammer PM351 that allows up to 50 different linear temperature ramping segments to e programmed for up to 99 hours. ",NULL,Lauda,RM6-S,Working,Current,NULL,2354,38242.jpg,1,1450,0,0,0,0,,0,Row 11 11-b,NULL,5012,0,0,0,0,0,0,0,1,4/4/2004,5/28/2009,NULL,5/28/2009,NULL,0,NULL,NULL
38243,2040304,NULL,"Refrigerated/Heated Circulating Bath with 6 liter chamber, Wide form . Temp. range: -20 to 150 C. Cooling cap. 190W @ 20 C.  Furnished with 1000W heater.",NULL,VWR Scientific,1141,Good,Recent,NULL,2354,38243.jpg,1,850,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,4/4/2004,12/19/2005,NULL,12/19/2005,NULL,NULL,NULL,NULL
38244,4040304,Parr 1108,"Oxyhgen Bomb, double valve. Used for determination of heats of combustion. Use in Test ANSI/ASTM Method  144-64 (1976)",NULL,Parr,1108,Excellent,Current,NULL,2665,38244.jpg,5,750,0,0,1,5,,0,Row 17 1D,NULL,1956,0,0,1,0,0,0,0,0,4/4/2004,4/22/2011,5/20/2009,NULL,NULL,0,NULL,98.110.127.30
38245,5030404,NULL,Top Loading Balance. 30 kilograms to .001 kilograms,NULL,Mettler,PM30K,Good,Recent,NULL,2341,38245.jpg,1,650,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,4/4/2004,12/21/2004,NULL,1/4/2005,NULL,NULL,NULL,NULL
38246,6030404,NULL,"Top Loading Balance. Delta Range. 30,000 grams to 1 gm and 6000 grams to 0.1 gm",NULL,Mettler,PK36,Good,Mid-aged,NULL,2341,38246.jpg,1,650,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,4/4/2004,4/29/2005,NULL,4/29/2005,NULL,NULL,NULL,NULL
38247,8030404,Mettler PJ15,"Top Loading Balance. Cap.15,000 gms to 1 gm.",NULL,Mettler,PJ15,Good,Mid-aged,NULL,2341,38247.jpg,1,550,0,0,1,0,,0,NULL,NULL,NULL,1,0,0,0,0,0,0,0,4/4/2004,8/4/2011,NULL,NULL,NULL,0,NULL,98.110.127.30
38248,10030404,NULL,"Oscilloscope, 20 mhz, 20MS/s, 4 channel DSO 10 Kbyte memory per channel cursors plus integral printer.",NULL,Gould,DSO 1604,Excellent,Recent,NULL,2894,38248.jpg,1,850,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,4/5/2004,9/28/2004,9/28/2004,9/28/2004,NULL,NULL,NULL,NULL
38249,11030404,Bohdan MiniBlockXT,"Orbital Shaking-Washing Station for Bohdan Reaction Blocks. Shaking-Washing,water circulator and vacuum-cleaving station.  ",NULL,Bohdan,MiniBlockXT,Excellent,Current,NULL,2411,38249.jpg,1,1800,0,0,0,1,0,0,Row 9 12-d,NULL,2400,0,0,1,0,0,0,0,0,4/4/2004,1/24/2011,2/16/2009,NULL,NULL,0,NULL,98.110.127.30
38250,14030404,Finnigan 70001-60077,Ion Source - looks brand new P/N 70001-60077 for Finnigan spectrometer. TSP/TSQ-70 ,NULL,Finnigan,70001-60077,Like New,Current,NULL,2625,38250.jpg,1,1200,0,0,0,0,0,0,glassroom whitecab,NULL,7485,0,0,0,0,0,0,0,0,4/4/2004,11/1/2009,NULL,NULL,NULL,0,NULL,71.172.75.105
38251,15030404,Finnigan 70101-60032,Ion Source - looks brand new P/N 70001-60032 for Finnigan spectrometer. EI/CS,NULL,Finnigan,70101-60032,Like New,Current,NULL,2625,38251.jpg,1,1200,0,0,0,0,0,0,glassroom whitecab,NULL,7484,0,0,0,0,0,0,0,0,4/4/2004,11/1/2009,NULL,NULL,NULL,0,NULL,71.172.75.105
38252,16030404,NULL,"Platform Scale, Muli-Range. Set for 60K to 0.001K. Platform size: 16"" x 20"".  Scale Type KB60. ranges: 15, 30, and 60 Kilograms and also 30, 60, and 120 Lbs",NULL,Mettler,ID1 Multi Range,Excellent,Current,NULL,2337,38252.jpg,1,850,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,1,4/4/2004,12/13/2005,12/13/2005,12/13/2005,NULL,NULL,NULL,NULL
38253,16030404,NULL,"Flat Bed Chart Recorder, 2 Pen. various chart speeds etc and range from 1 mv to 250 volts. ",NULL,Kipp & Zonen,Servogor 128,Good,Recent,NULL,2845,38253.jpg,1,250,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,1,4/4/2004,3/13/2007,3/13/2007,3/13/2007,NULL,NULL,NULL,NULL
38254,170304004,NULL,"Peristaltic Pump. Variable speed, Auto control. Max rpm 220. Modes: manual/max/auto and F/B. 110/220 50/60 Hrz. With dual head.",NULL,Watson Marlow,504U Mk2,Excellent,Current,NULL,2817,38254.jpg,1,750,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,4/4/2004,4/9/2004,NULL,4/9/2004,NULL,NULL,NULL,NULL
38255,18030404,NULL,"Peristaltic Pump. Variable speed, Auto control. Max rpm 55. Modes: manual/max/auto and F/B. 110/220 50/60 Hrz.  ",NULL,Watson Marlow,504U,Excellent,Recent,NULL,2817,38255.jpg,1,650,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,4/4/2004,2/9/2006,NULL,2/9/2006,NULL,NULL,NULL,NULL
38256,19030404,Chatillon DFG-100,"Force Gauge, Digital. Tension or Compression. Normal and Hold modes. Ranges: 0 to 100 lbs x 0.1 lb, 0 to 50 kg x 0.1 kg and 0 to 500 N x 1 N",NULL,Chatillon,DFG-100,Excellent,Recent,NULL,2651,38256.jpg,1,750,0,0,1,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,4/4/2004,7/4/2011,NULL,7/4/2011,NULL,0,NULL,72.88.201.66
38257,20030404,UVP MP36 Transilluminator,"UVP UV Transilluminator. 14"" x 6"" Viewing area. ",NULL,UVP,MP36,Good,Recent,NULL,2424,38257.jpg,1,425,0,0,1,0,0,0,Row 9 12-c,NULL,1301,0,0,0,0,0,0,0,0,4/4/2004,6/30/2011,NULL,NULL,NULL,0,NULL,72.88.201.66
38258,21030404,National Instruments. GPIP-SCSI-A,Controller IEEE to SCSI,NULL,National Instruments.,GPIP-SCSI-A,Excellent,Recent,NULL,3113,38258.jpg,3,250,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,4/4/2004,8/7/2009,NULL,8/7/2009,NULL,0,NULL,98.110.127.30
38829,1040416,NULL,"Centri-Sifter Centrifugal Screener. High capacity, compac and economical centrifugal sifter used for screening a wide variety of powders or granular materials..  Ideal choice for continous scalping of dry or moist materials as the material is delumpe and deagglomerated while screening. Also effective a s a liquids/solids separator.  Material is fed into chamber and redirected into the cylindrical sifting chamber by measns of a feed screw.  Totaing, helical paddles within the chamber contiously propel the material against the screen while the resultan centrifugal force on the particls accelerates them thought the apertures. Two motors, each 230/460 3 Phase. One 880 rpms the other 1750 rpm.",NULL,Kason,s/n M-4088,Like New,Current,NULL,2793,38829.jpg,1,9500,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,4/16/2004,8/25/2004,7/26/2004,8/25/2004,NULL,NULL,NULL,NULL
38830,2040416,NULL,NULL,NULL,Sigma Aldrich,NULL,Good,Recent,NULL,NULL,NULL,0,NULL,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,4/16/2004,4/16/2004,NULL,4/16/2004,NULL,NULL,NULL,NULL
38831,2040416,NULL,"Distillation Apparatus, Short-Path. Ball in tube. Distills heat-sensitive compounds, Micro to macro distillation capability, liquids and low-melting solids from polymers and tars, minimal holdup and sample loss, etc. 110 volts for the heating oven. and 110 volts for the stirring apparatus. Not sold with glassware.",NULL,Aldrich Kugelrohr,NULL,Like New,Current,NULL,2240,38831.jpg,1,1250,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,NULL,NULL,0,0,1,4/16/2004,6/17/2004,NULL,6/17/2004,NULL,NULL,NULL,NULL
38832,3040416,NULL,"Flash point Tester, Closed Cup. semiautomatic instrument for determining the flash point temperature/combustibility of fammable liquids. Test temp. from ambient to 300 C. are automatically controlled by a set-atemp adjustable digitally preset target temperature circuitry. Integral digital LCD display, Nist Traceable thermometer, disposable fuel tank and electronic timer are standard.  Note shown: the thermometer and butane tank.",NULL,Rapid Tester.,,Good,Recent,NULL,2649,38832.jpg,1,1160,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,1,4/25/2004,2/1/2006,2/1/2006,2/1/2006,NULL,NULL,NULL,NULL
39136,1040425,NULL,"Dry Blender, Twin Shell. With a 4"" dia. and 3"" dia. V Blenders",NULL,Patterson Kelley,LB 10893,Good,Recent,NULL,2750,39136.jpg,1,950,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,4/25/2004,5/3/2005,5/3/2005,5/3/2005,NULL,NULL,NULL,NULL
39137,2040425,Parr 4831,"Reactor Controller, Powers mixing motor, and controls heater settings with J type thermocouple",NULL,Parr,4831,Good,Recent,NULL,2832,NULL,1,450,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,0,0,0,0,2,4/25/2004,8/7/2009,NULL,8/7/2009,NULL,0,NULL,98.110.127.30
39933,1040514,NULL,"Microbalance, Weighing range from 1 micro gm. up to 5100 mg. Readability of 1 micro gm. Fully automatic calibration technology. buit-in CL/RS232C bidirectional data interface",NULL,Mettler Toledo,MT5,Excellent,Current,NULL,2333,39933.jpg,1,7500,0,0,0,0,0,0,NULL,NULL,NULL,1,0,0,NULL,NULL,0,0,1,5/15/2004,5/26/2004,NULL,7/18/2004,NULL,NULL,NULL,NULL
39934,2040515,NULL,"Differential Scaning Calorimeter, Modulated DSC. With RCS-DSC cell and an extra standard dual cell attachment. Can be either used as a standard unit or used for subambient operation.  The refrigerated cooling system consists of a two stage cascade vapor compresion refrigeration system.  Operating range of -70 to 400 C. A sample encapsulation press with   spare part (pans and covers) can be used with for liquid samples. A computer with operation and analysis software is included. Please view the additional pictures that are attached.",NULL,TA Instruments,2920,Excellent,Recent,NULL,2294,39934.jpg,1,16500,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,5/17/2004,10/27/2004,10/27/2004,10/27/2004,NULL,NULL,NULL,NULL
39935,3040515,Brookfield RVTDCP,"Digital Viscometer, Well-Brookfield Cone and Plate, with cone spindle CP-41, For routinely determining absolute viscosity of fluids in small sample volumes. Its cone and plate geometry provides the precision necessary for development of complete rheological data. For more information visit Brookfieldengineering.com  ",NULL,Brookfield,RVTDCP,Good,Recent,NULL,2700,39935.jpg,1,1150,0,0,1,1,0,0,Row 17 5E,NULL,2066,0,0,1,0,0,0,0,0,7/5/2004,3/2/2011,3/2/2011,NULL,NULL,0,NULL,98.110.127.30
39936,4040515,NULL,"Digital Viscometer, Well-Brookield Cone and Plate, with cone spindle CP-41, For routinely determining absolute viscosity of fluids in small sample volumes. Its cone and plate geometry provides the precision necessary for development of complete rheological data. For more information visit Brookfieldengineering.com  ",NULL,Brookfield,RVTD-II CP,Good,Recent,NULL,2700,39936.jpg,2,1650,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,7/5/2004,12/21/2004,12/21/2004,12/21/2004,NULL,NULL,NULL,NULL
39937,6040515,NULL,"Hydralic Press, 12 ton, two column. Adjustable daylight openings, and easy to read dual scale guge calibrated in pounds and metric tons. Includes electrically heated platens from abient to 650 R with digital temperature controllers. Platen size: 6 x 6"", Daylight opening: 0 to 18"".  Wt: 165 lbs.",NULL,Carver,C,Excellent,Current,NULL,2765,39937.jpg,1,2200,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,NULL,NULL,0,0,1,5/17/2004,5/28/2004,5/28/2004,5/28/2004,NULL,NULL,NULL,NULL
39960,1040516,NULL,"Melting Point Apparatus. Microprocessor assisted operation of oven temp. and readout. Up to 4 melt points can be stored in memory, Automatic reset for consecutive testing. Just set the start temp. and and ramping begins at 1 degree per minute. Oven temp range: 45 to 400 C. Digital temp range: 45 ytp 400 C, accuracy: 0.5 at 20 and 1.0 at 360C. Resolution 0.1 C. Tamp rate 1 degree C/min.",NULL,Electrothermal,9100,Excellent,Current,NULL,2660,39960.jpg,1,950,0,0,0,0,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,1,5/17/2004,10/28/2006,7/26/2004,12/20/2004,NULL,NULL,NULL,NULL
40248,1040524,Shandon Hypercenter XP,"The Hypocenter XP is a fully enclosed, computer controlled, fluid-transfer tissue processor with automated fixation, dehydration, cleaning and parafin infiltration of tissue specimens.    - organised capacity of 180 cassettes  - can be configured as either a floor or benchtop model  - reagent fumes are captured within the machine  - system performs self-diagnostic testing while processing  - save as many as 9 customised programs    Unit comes with default processing parameters available at each step of heat, vacuum, immersion time and extended drain time. Program may be delayed start or delayed finish of processing cycle for any time of the day up to 7 days in advance.    Included with product; wax collection tank, reagent storage bottles, seals, charcoal filter, cassette baskets, operation manual.    ",NULL,Shandon,Hypercenter XP,Excellent,Recent,NULL,2423,40248.jpg,1,7500,0,0,0,0,0,0,row 1 3-A,NULL,1660,0,0,0,0,0,0,0,1,5/25/2004,1/5/2008,NULL,1/5/2008,NULL,0,NULL,NULL
40267,1040526,NULL,"Oven, Mechanical Convenction. Deluxee Series, Heat to 300 C. Temperature uniformity 1 degree at 100 C. Digital single setpoint controller with a simultaneous LED display that compars the actural temp. with setpoint temp. Stainless steel interior. 1.8 cu ft. chamber 16""D  110 volts, 10.3 amps 1300 watts. Shipping wt. 150 lbs.",NULL,Blue M,MO1430A,Excellent,Current,NULL,2758,40267.jpg,1,1250,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,5/26/2004,1/27/2006,NULL,1/27/2006,NULL,NULL,NULL,NULL
