ID,itemNo,title,description,adminNotes,manufacturer,model,condition,age,weight,catid,pic,quantity,price,lowestPrice,costOfGoods,totalNumberOfPieces,quantitySold,sellingPrice,auctionStartPrice,location,barcode1,barcode2,hold,new,sold,featured,specials,offTruck,consignment,deleted,date,editDate,dateSold,dateDeleted,videoLink,inclInNewsletter,NumberOfViews,clientIP
85959,2120622,"Parr Cell Disruption Bomb, Model 4639","<p>   Parr Cell Disruption Bomb, Model 4639, 45 ml capacity,&nbsp; Pmax 2200 psig, 316 stainless steel,&nbsp; Used at or near ambient room temperature for preparing cell suspensions by the nitrogen decomposition method.,&nbsp; with Model 1831 nitrogen filling connection.&nbsp; provides all of the valves and fittings needed to fill the cell bomb from a commercial nitrogen tank equiped with CGA580 outlet.</p>  ",formal qt $800 +sh to Chris Jedeszko of Xagenic Canada Inc chris.jedeszko@xagenic.com (Di) 2.15.13,Parr Instruments,4639,Good,Current,NULL,2839,85959.jpg,1,800,0,0,1,1,0,0,Row 3 11-c,NULL,10825,0,0,1,0,0,1,0,0,6/22/2012,2/26/2013,2/26/2013,NULL,NULL,0,0,98.110.127.30
85960,3120622,GKH S 12 Motor Control,"<p>   GKH S-12 Motor Control. 115v, 50/60 Hz.</p>  ",NULL,GKH,S-12,Good,Current,NULL,3560,85960.jpg,1,250,0,0,1,0,0,0,Row 3 6-c,NULL,10826,0,0,0,0,0,0,0,0,6/22/2012,4/25/2014,NULL,NULL,http://youtu.be/3SeUzauwqIM,0,0,98.110.127.30
85961,4120622,Fisher FlexaMix Magnetic Stirrer,"<p>   Fisher FlexaMix Magnetic Stirrer. Aluminum top, 5.5 x 5.5inch</p>  ",NULL,Fisher,Flexa Mix 5,Good,Current,NULL,3296,85961.jpg,1,,0,0,1,0,0,0,Row 17 4-c,NULL,10827,0,0,0,0,0,0,0,0,6/22/2012,3/6/2014,NULL,NULL,NULL,0,0,98.110.127.30
85962,D005120622,Perkin Elmer Wallac Victor 3 Plate Readers,"<p align=""left"">   <font color=""#231f20""><font color=""#231f20"">PE Perkin Elmer Victor 3 </font></font><span id=""ctl00_ctl00_ctl00_pageContent_cmsContent_default_familyDescription_lbldisplayName"">Plate Readers&nbsp;</span><font color=""#231f20""><font color=""#231f20"">multilabel readers are flexible and easy-to-use bench top readers covering </font></font><font color=""#231f20""><font color=""#231f20"">all of the main non-radioactive reading technologies. The optical detection modes are photometry (Absorbance (340-800nm) and UV Absorbance (260/280nm)), luminometry (glow, flash, and luminescence), fluorescence intensity (340-850nm), and time resolved fluorescence.&nbsp;</font></font><br />   <br />   <br />   &nbsp;</p>  ","Dupont # 129003; sent to Long Island Scientific (Steve Zimerly) to be tested 2/13/13  told ""Ibuton"" ibcookeygam@yahoo.com that this was not available right now 4/29/13 (di)    Sold to Long Island Scienfitic for parts $500",Perkin Elmer,Victor 3,Needs Repair,Current,NULL,2395,85962.jpg,1,,0,0,1,1,0,0,Row 9 5-a,NULL,10828,0,0,1,0,0,0,1,0,6/22/2012,10/22/2013,10/22/2013,NULL,NULL,0,87,98.110.127.30
85963,6120622,Thermolyne Cimarec 1 Stirrer,"<p>   Thermolyne Cimarec&nbsp;1 Stirrer model S46415.&nbsp; Aluminum top; 4.5 x 4.5&quot;. 120v, 60 Hz, 18 watts.</p>  ",NULL,Thermolyne,S46415,Good,Current,NULL,3296,85963.jpg,1,,0,0,1,0,,0,BRow 2 2-d,NULL,10829,0,0,0,0,0,0,0,0,6/22/2012,3/7/2013,NULL,NULL,NULL,0,0,98.110.127.30
85964,7120622,Allied Fisher Model 120MR Magnetic Stirrer,"<p>   Allied Fisher Model 120MR Magnetic Stirrer. 115v, 0.2 amps, 60 Hz.&nbsp; Top 4.75&quot; diameter.</p>  ",Being sold to David Ohashi in North Carolina on 2-26-2013 (Mark)  ,Allied Fisher,120MR,Good,Current,NULL,3296,85964.jpg,1,25,0,0,1,1,0,0,BRow 2 2-d,NULL,10830,0,0,1,0,0,1,0,0,6/22/2012,2/27/2013,2/27/2013,NULL,NULL,0,0,98.110.127.30
85965,8120622,Omega Dual Temperature Controller,<p>   Omega Dual Temperature Controller. J type thermocouple.&nbsp; Temp range; 0-650 F.</p>  ,quoted for $300 - bob 09172012,Omega,Type J ,Good,Current,NULL,2884,85965.jpg,1,500,0,0,1,0,,0,Row 4 13-c,NULL,10831,0,0,0,0,0,0,0,0,6/22/2012,4/29/2013,NULL,NULL,NULL,0,0,98.110.127.30
85966,9120622,FisherMagnetic Stirrer,"<p>   Allied Fisher Model&nbsp;14-511-4 Magnetic Stirrer. 115v, 0.2 amps, 50/60 Hz.&nbsp; Top 4.75&quot; diameter.</p>  ",Being sold to David Ohashi in North Carolina on 2-26-2013 (Mark)  ,Fisher,14-511-1,Good,Current,NULL,3296,85966.jpg,1,25,0,0,1,1,0,0,BRow 2 2-d,NULL,10832,0,0,1,0,0,1,0,0,6/22/2012,2/27/2013,2/27/2013,NULL,NULL,0,0,98.110.127.30
85967,10120622,Thermolyne Type 2300 Hot Plate,"<p>   Thermolyne Type 2300 Hot Plate. Aluminum top used for glass vessels. Temp range 38&deg;C to 371&deg;C. 120V, 50/60Hz, 13A, 325W. Top 4&quot; diameter.</p>  ",Emailed quote of $100 to Dustin Huntington at Johnrussophoto in California on 4-3-2013 (Mark)  Being sold to Dustin on 4-4-2013 (Mark)  ,Thermolyne,HP-2305B,Good,Current,NULL,2606,85967.jpg,1,100,0,0,1,1,0,0,Row 17 4-c,NULL,10833,0,0,1,0,0,0,0,0,6/22/2012,4/16/2013,4/4/2013,NULL,NULL,0,0,98.110.127.30
85968,11120622,Precision Water Bath model 181,"<p>   Precision Model 181 Heating Water Bath. 6in long by 5.5 in wide by 6 in deep. Temperature Range: 25 to 100C. 120 Volts, 225 Watts, 50/60 Hz. 3 liter capacity.</p>  ",NULL,Precision,181,Good,Current,NULL,2345,85968.jpg,1,100,50,0,1,1,0,0,BRow 2 5-c,NULL,10834,0,0,1,0,0,0,0,0,6/22/2012,3/11/2014,3/11/2014,NULL,NULL,0,0,98.110.127.30
85969,12120622,Lab Line Pyro Multi Magnestir Model 1263,"<p>   Lab Line Pyro Multi Magnestir Model 1263. For heating and stirring up to four flat-bottom vessels simultaneously.&nbsp; Aluminum top; 10 x 10&quot;.&nbsp; 115v, 870 watts, 50/60 Hz.</p>  ",NULL,Lab-Line,1263,Good,Current,NULL,3297,85969.jpg,1,,0,0,1,1,0,0,Row 9 12-c,NULL,10835,0,0,1,0,0,1,0,0,6/22/2012,7/3/2012,7/3/2012,NULL,NULL,0,0,98.110.127.30
85970,13120622,"Parr Acid Digestion Bomb, 23 ml",<p>   Parr Acid Digestion Bomb with PTFE liner; For routine sample preparation; Capacity: 23mL; Max. Temp.: 150&deg;C; Max. Pressure: 1200psig</p>  ,"$600 new VWR, $679 Fisher",Parr,NULL,Good,Current,NULL,3546,85970.jpg,1,275,0,0,1,1,0,0,Row 2 11-c,NULL,10836,0,0,1,0,0,1,0,0,6/22/2012,7/2/2012,7/2/2012,NULL,NULL,0,0,98.110.127.30
85975,1120625,Parr 4520 2 Liter Pressure Reactor,"<p>   <span style=""font-size: 14px""><strong>Parr 4520</strong></span> Benchtop Reactor,<strong> <span style=""font-size: 14px"">2 liter</span></strong>, MAWP 1900 psi at 350 C.<span style=""background-color: #ffff00""> </span><u><span style=""background-color: #ffff00"">With Bottom DRAIN</span></u><span style=""background-color: #ffff00"">&nbsp;</span> Manufactured in 2008.<u> T316 Stainless Steel </u>construction. With Parr 4843 temperature controller.&nbsp; 115 volts, 50/60 Hz, 13.4 amps.</p>  ",NULL,Parr Instrument Co.,4520,Good,Current,NULL,2838,85975.jpg,1,16500,0,0,1,1,0,0,Row 1 6-a,NULL,10837,0,0,1,1,0,1,0,0,6/25/2012,11/5/2012,11/5/2012,NULL,http://www.youtube.com/watch?v=o1EnVPeqQS4,0,0,98.110.127.30
85976,1120626,PEI Pill Counter Model PRNIII,"<p>   PEI Pill Counter Model PRNIII. Foot pedal. 115v, 50/60 Hz, 2 amps.</p>  ",NULL,Production Equipment Inc.,PRNIII,Good,Older,NULL,2597,85976.jpg,1,,0,0,1,0,,0,Row 5 12-b,NULL,1682,0,0,0,0,0,0,0,0,6/26/2012,6/26/2012,NULL,NULL,NULL,0,0,98.110.127.30
85977,2120626,Neslab EX 100 Heated Bath,"<p>   The Neslab EX 100 Heated Bath has a <strong><span style=""background-color:#ffff00;"">temperature range of Ambient +15C to 150C</span></strong>. The temperature stability is +/- 0.01C. The bath work area is 4 3/4 x 8 x 6. The electrical requirements are 115 volts, 60 Hertz and 220 volts.</p>  ",NULL,Neslab,EX-100,Good,Current,NULL,3574,85977.jpg,1,525,400,0,1,0,0,0,Row 11 9-b,NULL,10838,0,0,0,0,0,0,0,0,6/26/2012,3/18/2014,NULL,NULL,NULL,0,0,96.245.79.63
85978,D003120626,Airgas 9200 Hydrogen Generator,"<p>   Airgas 9200 Hydrogen Generator. Flow Rate: &nbsp;0 to 250 cc/minute. <font class=""Apple-style-span"" face=""Arial"">Hydrogen purity: 99.9995%.</font></p>  ",Dupont #148841.  Ebay @2250; Being redeployed to DuPont- Dave Pino called 11/2/12,Airgas,9200,Good,Current,NULL,2439,85978.jpg,1,,0,0,1,1,0,0,Row 9 6-b,NULL,10839,0,0,1,0,0,0,1,0,6/26/2012,11/15/2012,11/15/2012,NULL,NULL,0,87,98.110.127.30
85979,4120626,"Ace Glass 12,000 ml Round Glass Flask","<p>   Ace Glass 12,000 ml Round Glass Flask</p>  ",NULL,Ace Glass,12000 ML,Good,Current,NULL,2579,85979.jpg,1,125,0,0,1,1,0,0,Row 11 3-c,NULL,10840,0,0,1,0,0,0,0,0,6/26/2012,5/28/2013,5/28/2013,NULL,NULL,0,0,98.110.127.30
85980,5120626,22 liter Round Bottom Flask 4 necks,<p>   Chemglass Round Bottom Glass Flask&nbsp; 22 liter cap. four necks. Middle 55/50. 3 side necks&nbsp; 29/42. joints</p>  ,NULL,Chemglass,22 liter,Good,Current,NULL,2579,85980.jpg,1,250,0,0,1,1,0,0,BRow 2 6-e,NULL,12382,0,0,0,0,0,0,0,0,6/26/2012,5/19/2014,NULL,NULL,NULL,0,0,98.110.127.30
85983,1120627,VWR Scientific 13259-005 Dry Block Heater,"<p>   VWR Scientific&nbsp; 13259-005 Dry Block Heater with Removable 20 Position Block ( tubes 1 cm diameter)&nbsp;, Temperature Range from Ambient to 130 Degrees C, 100 Watts, 120V, 50/60 Hz.</p>  ",$80 air.com,VWR,13259-005 ,Good,Current,NULL,2383,85983.jpg,1,80,0,0,1,1,0,0,Row 14 4-a,NULL,10841,0,0,1,0,0,0,0,0,6/27/2012,3/17/2014,3/17/2014,NULL,NULL,0,0,98.110.127.30
85984,1120629,LKB Bromma Historange Microtome 2218,<p>   LKB Bromma Historange Microtome 2218.</p>  ,$1800 ebay,LKB Bromma,2218,Good,Current,NULL,2396,85984.jpg,1,3200,0,0,1,0,0,0,BRow 2 4-c,NULL,6338,0,0,0,0,0,0,0,0,6/29/2012,10/15/2012,NULL,NULL,NULL,0,0,98.110.127.30
85985,1120702,UIC Membrane,NULL,NULL,UIC,90,Good,Current,NULL,3557,NULL,1,,0,0,1,0,,0,NULL,NULL,NULL,1,0,0,0,0,0,0,1,7/2/2012,7/2/2012,NULL,7/2/2012,NULL,0,0,98.110.127.30
85986,2120702,Beckman 7 94 Four place swinging bucket rotor,<p>   Beckman 7-94 Four place swinging bucket rotor.</p>  ,fits Beckman TJ-6 Refrigerated Centrifuge,Beckman,Jul-94,Good,Current,NULL,2435,85986.jpg,1,,0,0,1,0,,0,Row 14 5-b,NULL,5571,0,0,0,0,0,0,0,0,7/2/2012,10/16/2012,NULL,NULL,NULL,0,0,98.110.127.30
85987,1120705,Pacific Scientific SR3624-8291-7-56BC-CU  PMDC SCR rated motor,"<p>   Pacific Scientific&nbsp;&nbsp;PMDC SCR rated motor model SR3624-8291-7-56BC-CU. 90 v, 2.5 amps, 1/4 hp, 1750 rpm, 186 watts.</p>  ",$456 new PLCcenter.com. $98 ebay,Pacific Scientific,SR3624-8291-7-56BC-CU,Good,Current,NULL,3559,85987.jpg,1,,0,0,1,0,,0,Row 2 6-b,NULL,10842,1,0,0,0,0,0,0,0,7/5/2012,8/15/2012,NULL,NULL,NULL,0,0,98.110.127.30
85988,2120705,VWR Kimax 51 Disposable Culture Tubes,<p>   VWR Kimax 51 Disposable Culture Tubes. Borosilicate glass.&nbsp;10x75 mm. Brand new. 250 in box.</p>  ,NULL,VWR,Kimax 51,Good,Current,NULL,2379,85988.jpg,1,,0,0,1,0,,0,Row 5 12-d,NULL,10843,0,0,0,0,0,0,0,0,7/5/2012,7/5/2012,NULL,NULL,NULL,0,0,98.110.127.30
85989,3120705,VWR Kimax 51 Disposable Culture Tubes,<p>   VWR Kimax 51 Disposable Culture Tubes. Borosilicate glass.10x75 mm. Brand new. 250 in box.</p>  ,NULL,VWR,Kimax 51,Good,Current,NULL,2379,85989.jpg,1,,0,0,1,0,,0,Row 5 12-d,NULL,10844,0,0,0,0,0,0,0,0,7/5/2012,12/19/2013,NULL,NULL,NULL,0,0,98.110.127.30
85990,4120705,Glas Col Mini Heating Mantle Controller,"<p>   Glas Col Mini Heating Mantle Controller. 120v, 600 watts.</p>  ",NULL,Glas Col,NULL,Good,Current,NULL,2884,85990.jpg,1,50,0,0,1,0,,0,BRow 1 3-c,NULL,10845,0,0,0,0,0,0,0,0,7/5/2012,8/14/2012,NULL,NULL,NULL,0,0,98.110.127.30
85991,5120705,Blue M Single Wall Transite Oven,<p>   The Blue M Single Wall Transite Oven Model SW-17TA is a single phase unit with 120 volts and 50/60 Hertz. The temperature range is 40 to 200 C. The exterior dimensions in inches is 18 W x 23 H x 12.5 D. The interior in inches is 17 W x 15.5 H x 12 D.</p>  ,"Needs door handle.  $343 ebay, $490 b2esurplus.com  Spoke with & emailed quote of $500 to Ken Robertson at FCC Law in West Virginia on 5-23-2013 (Mark)",Blue M,SW-17TA,Good,Current,NULL,2755,85991.jpg,1,500,0,0,1,0,0,0,Row 3 10-b,NULL,10846,0,0,0,0,0,0,0,0,7/5/2012,5/23/2013,NULL,NULL,NULL,0,0,98.110.127.30
85992,6120705,Glas Col Minitrol Heating Mantle Controller Model Pl 312,"<p>   Glas Col Minitrol Heating Mantle Controller Model Pl 312. The operator manually adjusts the MiniTrol, which has a percentage-timer design and no sensing element. It regulates mantles, tapes, and cords, as well as small furnaces, ovens, hot plates, dies, and other applications requiring stepless control. 115v, 15000 watts.</p>  ",NULL,Glas Col,PL-312,Good,Current,NULL,2884,85992.jpg,1,50,0,0,1,1,0,0,BRow 1 3-c,NULL,10847,0,0,1,0,0,0,0,0,7/5/2012,8/30/2012,8/30/2012,NULL,NULL,0,0,98.110.127.30
85993,1120706,Alnor Velometer Jr.,<p>   Alnor Velometer Jr.&nbsp; Measures air velocity. 8100-8 measures low face velocity commonly found in spray booth or exhaust hood applications and grocery store refrigerator cases</p>  ,"$456 instrumart.com, $125 ebay",Alnor,Velometer Jr.,Good,Current,NULL,2219,85993.jpg,1,200,100,0,1,0,0,0,Row 15 7-e,NULL,10848,0,0,0,0,0,0,0,0,7/6/2012,1/26/2014,NULL,NULL,NULL,0,0,96.245.79.63
85994,2120706,Brookfield RV spindle set,<p>   Brookfield RV spindle set</p>  ,NULL,Brookfield Engineering ,spindle set,Good,Current,NULL,2700,85994.jpg,1,,0,0,1,0,,0,NULL,NULL,NULL,1,0,0,0,0,0,0,0,7/6/2012,8/30/2012,NULL,NULL,NULL,0,0,98.110.127.30
85995,3120706,Phenomenex 00B-4255-E0 HPLC Column,"<p>   Phenomenex, 00B-4255-E0 HPLC Column, Luna 5u CN 100A,&nbsp;size: 50 x&nbsp;4.6 mm, Particle size&nbsp;5 micron.</p>  ",NULL,Phenomenex,00B-4255-E0,Good,Current,NULL,2455,85995.jpg,1,,0,0,1,0,,0,Row 15 2-d,NULL,10852,0,0,0,0,0,0,0,0,7/6/2012,7/9/2012,NULL,NULL,NULL,0,0,98.110.127.30
85996,D001120709,Beckman Phi 50 pH Meter,<p>   Beckman Phi 50 pH Meter. No probe.</p>  ,$180 ebay,Beckman ,PHI 50,Good,Current,NULL,2319,85996.jpg,1,0,0,0,1,1,0,0,Row 17 1-b,NULL,10851,0,0,1,0,0,1,1,0,7/9/2012,1/10/2013,1/10/2013,NULL,NULL,0,87,98.110.127.30
85997,2120709,Phenomenex 00A-4252-E0 HPLC Column,"<p>   Phenomenex, 00A-4252-E0 HPLC Column, Luna 5u C18 (2) size: 30 x 4.60 mm, Particle size 5 micron.</p>  ",NULL,Phenomenex,00A-4252-E0,Good,Current,NULL,2455,85997.jpg,2,,0,0,1,0,,0,Row 15 2-d,NULL,10853,0,0,0,0,0,0,0,0,7/9/2012,7/9/2012,NULL,NULL,NULL,0,0,98.110.127.30
85998,3120709,Phenomenex 00A-4251-E0 HPLC Column,"<p>   Phenomenex, 00A-4251-E0 HPLC Column, Luna 3u C18 (2) size: 30 x 4.60 mm, Particle size&nbsp;3 micron.</p>  ",NULL,Phenomenex,00A-4251-E0,Good,Current,NULL,2455,85998.jpg,5,,0,0,1,0,,0,Row 15 2-d,NULL,10854,0,0,0,0,0,0,0,0,7/9/2012,7/9/2012,NULL,NULL,NULL,0,0,98.110.127.30
85999,4120709,Phenomenex 00B-4043-E0 HPLC Column,"<p>   Phenomenex, 00B-4043-E0 HPLC Column, Luna 5u C5 100A,&nbsp;size: 50 x&nbsp;4.6 mm, Particle size&nbsp;5 micron.</p>  ",NULL,Phenomenex,00B-4043-E0,Good,Current,NULL,2455,85999.jpg,1,,0,0,1,0,,0,Row 15 2-d,NULL,10855,0,0,0,0,0,0,0,0,7/9/2012,7/9/2012,NULL,NULL,NULL,0,0,98.110.127.30
86000,5120709,Phenomenex 00B-4043-E0 HPLC Column,"<p>   Phenomenex, 00B-4043-E0 HPLC Column, Luna 5u C18(2),&nbsp;size: 50 x&nbsp;2.00 mm, Particle size&nbsp;5 micron.</p>  ",NULL,Phenomenex,00B-4043-E0,Good,Current,NULL,2455,86000.jpg,1,,0,0,1,0,,0,Row 15 2-d,NULL,10856,0,0,0,0,0,0,0,0,7/9/2012,7/9/2012,NULL,NULL,NULL,0,0,98.110.127.30
86001,6120709,Phenomenex 00A-4251-A0 HPLC Column,"<p>   Phenomenex, 00A-4251-A0 HPLC Column, Luna 3u C18 (2) size: 30 x 1.00 mm, Particle size&nbsp;3 micron.</p>  ",NULL,Phenomenex,00A-4251-A0,Good,Current,NULL,2455,86001.jpg,5,,0,0,1,0,,0,Row 15 2-d,NULL,10857,0,0,0,0,0,0,0,0,7/9/2012,7/9/2012,NULL,NULL,NULL,0,0,98.110.127.30
86002,7120709,Thomas Oil Free Vacuum Pump,<p>   Thomas Oil Free Vacuum Pump model 8-184872-02. Pump is tested and pulls 80 mbar.</p>  ,NULL,Thomas Compressors and Vacuum Pumps,8-184872-02,Good,Current,NULL,3572,86002.jpg,1,200,0,0,1,1,0,0,Row 3 14-a,NULL,7448,0,0,1,0,0,0,0,0,7/9/2012,9/17/2013,9/17/2013,NULL,http://www.youtube.com/my_videos_edit?ns=1&video_id=LojC3tRYpWEt,0,0,98.110.127.30
86003,8120709,Phenomenex 00G-4252-E0 HPLC Column,"<p>   Phenomenex, 0GF-4252-E0 HPLC Column, Luna 5u C18 (2) size: 250 x 4.60 mm, Particle size&nbsp;5 micron.</p>  ",NULL,Phenomenex,00G-4252-E0,Good,Current,NULL,2455,86003.jpg,1,,0,0,1,0,,0,Row 15 2-d,NULL,10858,0,0,0,0,0,0,0,0,7/9/2012,10/15/2013,NULL,NULL,NULL,0,0,98.110.127.30
86004,008120709a,Millipore vacuum pump Model PU 72 22-5.84,<p>   Millipore vacuum pump model number PU 72 22-5.84. This vacuum pump is used and being sold as is. 115 V 60Hz 1.2 amp. This pump has been tested and pulls vacuum to 175 mBar.</p>  , serial number 244953  Went to Joe Salvino at Drexel,Millipore,PU 72 22-5.84,Good,Current,NULL,3572,86004.jpg,1,300,0,0,1,1,0,0,Row 3 14-a,NULL,4319,0,0,1,0,0,0,0,0,7/9/2012,6/20/2013,6/18/2013,NULL,http://www.youtube.com/my_videos_edit?ns=1&video_id=FEgeaGY9Z4U,0,0,98.110.127.30
86005,10120709,Vydac HPLC Column 218TP104,<p>   Vydac HPLC Column 218TP104. Protien and Peptide C18.</p>  ,NULL,Vydac,218TP104,Good,Current,NULL,2455,86005.jpg,1,,0,0,1,0,0,0,Row 15 2-d,NULL,10859,0,0,0,0,0,0,0,0,7/9/2012,7/27/2012,NULL,NULL,NULL,0,0,98.110.127.30
86006,11120709,Fredericks Televac Vacuum Gauge TC,<p>   Fredericks Televac Vacuum Gauge TC. Measures to 500 Microns.</p>  ,NULL,Fredericks,TC Gauge,Good,Current,NULL,3599,86006.jpg,1,,0,0,1,0,0,0,Row 4 7-b,NULL,10860,0,0,0,0,0,0,0,0,7/9/2012,3/31/2014,NULL,NULL,NULL,0,0,98.110.127.30
86007,12120709,IEC 221 6 place swing rotor,"<p>   IEC 6 place swing rotor, Model 221.</p>  ",NULL,IEC,221,Good,Current,NULL,2435,86007.jpg,1,,0,0,1,0,,0,Row 14 5-c,NULL,10861,0,0,0,0,0,0,0,0,7/9/2012,7/9/2012,NULL,NULL,NULL,0,0,98.110.127.30
86008,13120709,Heraeus-Christ 2250 Rotor,"<p>   Heraeus-Christ Model 2250, 4 place swing rotor, 4000 Max RPM.</p>  ",$800 at Ace Lab Systems on 2-5-2013 (Mark)  Sold for $750 on eBay (Mark)  ,Heraeus-Christ,Model 2250,Good,Current,NULL,2435,86008.jpg,1,,0,0,1,0,,0,Row 14 5-c,NULL,10862,0,0,0,0,0,0,0,0,7/9/2012,2/5/2013,NULL,NULL,NULL,0,0,71.225.86.90
86009,14120709,Sorvall Centrifuge Rotor Model H1000B,"<p>   Sorvall Centrifuge Rotor Model H1000B, Max rpm 3600, 4 place bucket.</p>  ",$1000 at Acelabsystems.com. $699 at biosurplus.com. $250 at biotechserv.com. $450 at Scientific Equipment Source.,Sorvall,H1000B,Like New,Current,NULL,2435,86009.jpg,1,,0,0,1,0,,0,Row 14 5-c,NULL,10864,0,0,0,0,0,0,0,0,7/9/2012,2/28/2014,NULL,NULL,NULL,0,27,98.110.127.30
86010,15120709,I2R Therm O Watch Timer Model T-28C,<p>   I2R Therm O Watch Timer T-28C</p>  ,NULL,I2R,T-28C,Good,Recent,NULL,2258,86010.jpg,1,0,0,0,1,0,,0,Row 16 3-d,NULL,10865,0,0,0,0,0,0,0,0,7/9/2012,8/30/2012,NULL,NULL,NULL,0,0,98.110.127.30
86011,1120710,Cole Parmer Model 2603 Powerstat,"<p>   Cole Parmer Voltage Controller, 12 Amps, 120 VAC, 50/60 Hz, 6&quot;x6&quot;x2.5&quot;</p>  ",NULL,Cole Parmer,2603,Good,Current,NULL,2477,86011.jpg,1,35,0,0,1,0,,0,Row 9 6-d,NULL,10866,0,0,0,0,0,0,0,0,7/10/2012,7/10/2012,NULL,NULL,NULL,0,0,98.110.127.30
86012,2120710,Wheaton  Hand Crimper Model 224303,"<p>   Wheaton Hand Crimper Model 224303, crimping plain seals to 20 mm vials. $50 each.</p>  ",NULL,Wheaton,224303,Good,Current,NULL,2378,86012.jpg,1,50,0,0,1,1,0,0,BRow 1 3-d,NULL,10867,0,0,1,0,0,0,0,0,7/10/2012,1/11/2013,1/11/2013,NULL,NULL,0,0,98.110.127.30
86013,3120710,Hewlett Packard Hand Crimper Model 8710 0979,"<p>   Hewlett Packard Hand Crimper Model 8710- 0979, 11 mm.</p>  ",NULL,Hewlett Packard,8710-0979,Good,Current,NULL,2378,86013.jpg,1,50,0,0,1,0,,0,BRow 1 3-d,NULL,8430,0,0,0,0,0,0,0,0,7/10/2012,7/10/2012,NULL,NULL,NULL,0,0,98.110.127.30
86014,4120710,Heraeus Sepatech Rotor HSA 4.100,<p>   Heraeus Sepatech Rotor HSA 4.100. 4800 rpm four place swinging bucket rotor.</p>  ,NULL,Heraeus Sepatech ,3748,Good,Current,NULL,2435,86014.jpg,1,,0,0,1,0,NULL,,Row 14 5-c,NULL,10868,0,0,0,0,0,0,0,0,7/10/2012,NULL,NULL,NULL,NULL,0,0,98.110.127.30
86015,1120711,BBL Fibrometer Precision Coagulation Timer,"<p>   <u><strong>BBL Fibrometer Precision Coagulation Timer, Model 60415</strong></u></p>  <p>   Temperature is maintained at 37 + 0.5 deg C</p>  <p>   Timer range is 0.0 to 999.9 seconds</p>  <p>   Missing probe</p>  ",Emailed quote of $500 to Kathy Steffan at Rhodes State College on 2-14-2013 (Mark)  ,BBL,Fibrometer 60415,Good,Current,NULL,2225,86015.jpg,1,500,0,0,1,0,0,0,BRow 2 6-c,NULL,8629,0,0,0,0,0,0,0,0,7/11/2012,2/14/2013,NULL,NULL,NULL,0,0,98.110.127.30
86016,2120711,ChemGlass 20-Liter Glass Jacketed Reactor,"<p>   ChemGlass 20-Liter Glass Jacketed Reactor,&nbsp; Jacketed with bottom drain with teflon valve.&nbsp; the top has,&nbsp;7 ports,&nbsp;2 - 29/42, 2-24/40, 2-45/50 and 60 mm. Glass stirring bearing, glass stiring shaft with teflon blade. Chem Glass stirring motor,&nbsp; with stand.</p>  ","informal quote $6500 + guesstimate $300 ship to Matt Peterson mpeterson@cytokinetics.com 650-624-3048 12/17/12    SOLD for $5,000 to PAR PHARMACEUTICALS in February, 2013  ",Chem Glass,20 Liter,Excellent,Current,NULL,2834,86016.jpg,1,6500,0,0,1,1,0,0,Row 7 8-a,NULL,10869,0,0,1,0,0,0,0,0,7/11/2012,4/1/2013,4/1/2013,NULL,http://www.youtube.com/watch?v=GPkNM8gxvZg,0,0,98.110.127.30
86017,1120713,Agilent 1100 HPLC System VWD Variable Wavelength Detector,"<p>   Complete Agilent 1100 HPLC system&nbsp;</p>  <p style=""margin-left: 40px"">   &bull; Solvent Tray</p>  <p style=""margin-left: 40px"">   &bull;&nbsp; <span class=""st""><em>G1379A</em> Micro Vacuum Degasser &nbsp;</span></p>  <p style=""margin-left: 40px"">   &bull; G1311A&nbsp; Quat pump</p>  <p style=""margin-left: 40px"">   &bull;&nbsp; G1313A Autosampler with tray,&nbsp;</p>  <p style=""margin-left: 40px"">   &bull; G1316A Column Compartment / Oven,</p>  <p style=""margin-left: 40px"">   &bull;<strong>&nbsp; </strong>G1314A<strong> Variable Wavelength Detector </strong>with standard flow cell, with new bulb</p>  <p style=""margin-left: 40px"">   &bull; LC Chemstation Data System with keyboard, monitor and mouse</p>  ",NULL,Agilent 1100 HPLC System,1100,Working,Mid-aged,NULL,2470,86017.jpg,1,20000,0,0,1,1,0,0,NULL,NULL,10870,0,0,1,0,0,0,0,0,7/13/2012,9/7/2012,9/7/2012,NULL,http://www.youtube.com/watch?v=iQvd8Oy2A2k,0,0,98.110.127.30
